CLUE,ANS,POS
Eructate,burp,1
A calling as to priesthood ,vocation,1
Great happiness and exhilaration ,euphoria,2
Soapy froth ,lather,1
Pieces of turf dislodged by golf clubs ,divots,1
Maritime ,nautical,1
Coax (into) ,cajole,6
Muse of history,clio,6
Younger or lower in rank ,junior,1
Edible entrails,offal,1
Influenced or touched by an external factor ,affected,2
In a chair ,seated,1
Pot for ashes ,urn,1
Flat and smooth ,even,1
Bring in to the country ,import,1
Fairly large,ample,1
Part of the digestive system ,gut,1
Body that revolves around or serves another ,satellite,1
Irritate ,annoy,8
Throw (dice) ,roll,1
Illness ,malady,2
Dishonest man ,rogue,8
