CLUE,ANS,POS,FOUND IN
Actual; coin ,real,3,Realistic
Describes poorly groomed hair ,shaggy,6,Shaggy tresses
Scruffy; unfair ,shabby,5,Shabby presentation
Greek god of the sea ,poseidon,7,"Bulls and dolphins (in some myths): Associated with the Poseidon of Crete, who is considered a symbol of fertility and strength."
Circular ,round,1,Roundabout
Concerning home affairs ,domestic,1,Domestic matters
Falsehood ,lie,12,Lies and false statements
Aperture ,window,3,Window frame
Snatch,grab,1,Swiftly grab
A monarch's spouse ,consort,1,Queen Consort
Surpass ,excel,25,Excelling beyond average performance
Breed of horse ,arab,1,Arabian
"Franz ....., Czech author of 'The Trial' ",kafka,1,"Born in Prague (then part of the Austro-Hungarian Empire) to German-speaking Jewish parents, Kafka's writing primarily flourished in his native Czech language despite living most of his life under German influence."
Spring back ,bounce,7,Bounce-back ability
Escape ,flight,6,Flight instinct
Small incisions; pinches,nicks,7,Miniature nicks
Unwell ,ill,1,Ill-healthy
