CLUE,ANS,POS
Gas formed by vaporizing water at 100?C ,steam,1
Powerful pre-1871 state of central Europe ,prussia,2
Boggy land ,swamp,1
Unmarried state entered in to by some clergy ,celibacy,1
Reptile with two pairs of legs ,lizard,1
Attractively old-fashioned ,quaint,5
Boulevard,avenue,1
Aubergine ,eggplant,1
Nationality of citizens of Helsinki ,finnish,1
Scand. cured salmon ,gravlax,1
Terribly sad and distressing ,tragic,3
Tongue ,language,16
Very striking ,spectacular,14
"Objectives, aims ",purposes,6
Minor argument,spat,7
