CLUE,ANS,POS
Work done on furniture,upholstery,4
Indian currency ,rupee,1
Medicinal extract in a solution of alcohol,tincture,3
Physical aggression ,violence,1
Minute particle ,atom,1
Sit Cyril down - he's a songwriter ,lyricist,3
Boundless ,unlimited,4
"Eg, Riga natives ",latvians,1
Monetary unit in S Africa ,rand,1
Confined space for animals ,cage,1
Nethermost,lowest,2
Country and bird ,turkey,13
Lofty - thin (of air) ,rarefied,5
"Anne ---, married Shakespeare ",hathaway,1
"'Preliminary test of how something works (5,3)' ",trial run,2
Period of time,era,2
"Follow-up film, book etc",sequel,1
Small pill or lozenge ,tablet,1
Embellish ,decorate,1
Improbable ,unlikely,1
River at Bath ,avon,1
Distance from the surface to the bottom ,depth,1
Frequented by a ghost ,haunted,1
