CLUE,ANS,POS
Ravine ,gorge,1
Muggy ,humid,1
Without fixed limits or restrictions,open-ended,4
Rough calculation ,estimate,1
"Drink, maybe philtre ",potion,3
Star sign ,virgo,6
"Horrified, shocked ",aghast,1
Tennis court feature ,net,1
Damage ,harm,2
Egyptian goddess ,isis,1
Interlaced link of hair strands ,braid,1
"The universe, all things ",creation,6
"Atrocious, awful ",dreadful,1
"London area, centre of the UK diamond trade",hatton garden,2
Wrongly understand ,misinterpret,1
Bring out or come forth ,issue,17
Easy - without suffering ,painless,1
Thighbone ,femur,1
