CLUE,ANS,POS
Musical speed ,tempo,1
Child of first eight weeks in womb ,embryo,2
Aristocratic ,noble,1
A wide-mouthed water jug ,ewer,11
Lifted ,raised,1
Spoken test,oral,2
Crazy ,nuts,7
"Nurse, nun or relation ",sister,1
"Bottles with stoppers, for serving wine or water ",decanters,13
Shape produced by curve that crosses itself ,loop,1
Warm and cosy ,snug,2
Human beings ,people,1
Happen to,befall,6
Everlasting ,eternal,4
Over and above ,extra,1
Distance north or south of the equator ,latitude,1
Consume ,eat,1
"Piece of crockery, maybe flying ",saucer,4
