CLUE,ANS,POS,FOUND IN
Desiring or being short of ,wanting,18,Wanting for
- May Alcott; author ,louisa,6,Sister of renowned novelist Louisa May Alcott
Wesleyan ,methodist,1,Congregationalist (related to the Methodist denomination known as the Wesleyan Church)
Lock (of hair) ,tress,3,Braided tresses
Porous fibres for soaking up ,sponge,2,Sponges
"Author of Our Mutual Friend, d. 1870",dickens,1,Charles Dickens
Suffocation ,asphyxia,8,Asphyxiated
Words said to a sneezer ,bless you,3,Bless you!
Insurgent ,rebel,1,Rebellious individual
Pester persistently,harass,6,Constant harassment seeker
Materialise ,appear,14,"Physically appears, materialized"
"Pledges, vows ",promises,1,Oaths: Both terms are synonymous with solemn promises or commitments made by individuals or groups.
