CLUE,ANS,POS
Heavenly body,comet,7
Withdraw from union ,secede,19
Ointment ,unguent,6
This doctor deals in political publicity ,spin,2
Pig's foot ,trotter,2
Like a teddy bear? ,cuddly,1
Someone learning to paint ,art student,9
1939 Greta Garbo film ,ninotchka,1
Rider's seat ,saddle,1
Cloak; headland ,cape,14
Wooden pin ,peg,1
Shout ,yell,2
Valuable or cherished ,precious,1
Habituate ,inure,6
Traverse ,cross,2
No longer of service ,disused,11
Social insect ,ant,2
Be,exist,1
"Bag, pouch; cyst ",sac,1
Fieldmouse,vole,1
Seeming ,apparent,1
Garden implement ,rake,2
"- Garbo, Swed. actress ",greta,1
Sore ,painful,2
Making clothes ,tailoring,2
Shakes or trembles ,shudders,3
