CLUE,ANS,POS,FOUND IN
Seat of the high kings of Ireland ,tara,1,"Throne Room, Tara"
Harshly grating ,rasping,7,Harshly rasping
High official in former Ottoman Empire ,vizier,1,Grand Vizier
V as a numeral ,five,5,Five (5)
"Trainers of wild animals, lions say ",tamers,1,Lion tamers
Relating to punishment ,penal,3,Penalty
Kit ,equipment,12,Photography equipment bag
Chastised ,punished,7,Punished gently
Evacuation ,exodus,14,Exodus path
Cereal used for making whiskey ,rye,2,Rye Berries
Example or single occurrence of something ,instance,9,One instance of an earthquake measuring above magnitude 7 on Richter scale
Ridge of sand ,dune,1,Sand dune
Unlit by solar light ,sunless,16,Sunless environment
