CLUE,ANS,POS,FOUND IN
Tramp ,vagrant,1,Wandering vagrant
Middle Eastern dessert ,baklava,1,"Baklava: A rich, layered pastry made of filo dough filled with chopped nuts, soaked in sweet syrup or honey."
"Clod, lump ",clump,1,Massive clump
Book of maps ,atlas,2,Atlas compendium
Animal ,creature,19,"Invertebrate creatures (animals without a backbone, such as insects or spiders)"
Not at home ,away,8,Misplaced away by mistake
Blunder ,err,2,Error
Play ,drama,5,Drama lover
Sphere of activity ,domain,1,Professional domain
"Gyrate, reel ",spin,1,Spinning
Image to which people are expected to conform,stereotype,17,Cultural stereotype
Flower container,vase,4,Blossom vase
Blame for a crime ,accuse,1,Accused
Raucous - austere - bitter,harsh,1,"Harsh-toned: This phrase conveys the idea of a loud, raucous sound quality which could be associated with the austere or bitter nature mentioned in the clue."
Short time - magical incantation ,spell,1,Haste spell
