CLUE,ANS,POS,FOUND IN
Deed ,act,3,Contract
Lowest point ,nadir,8,Absolute nadir
Son of a sovereign ,prince,1,"Crown prince or princess: Offspring of the reigning monarch, symbolizing regal lineage."
Co-operative friend,ally,12,Socially engaged
One is apart (anag),separation,11,Segregation (refers to physical or social separation)
Happening without warning ,sudden,1,Suddenly
"W. B. --, Irish poet ",yeats,1,Here are a list of words associated with William Butler Yeats that could be relevant to crossword clues:
Time for finishing ,deadline,2,Deadline approaching
Country and bird ,turkey,1,"Turkey, turkey"
Scold or chide severely ,berate,2,Berate fiercously
Relating to mankind ,human,1,Humanity
Rented ,hired,1,Hired for a temporary period
Hairy aromatic perennial herb strongly attractive to some pets,catnip,1,"Catnip: Known for its strong sedative effect on cats, this perennial herb is often used as a natural remedy to calm feline anxiety and stimulate playfulness."
Yearning for past - homesickness,nostalgia,14,Long-lasting nostalgia
Celestial body ,planet,1,"Planetary object: A natural, celestinate, non-satellite, and typically orbiting a star such as the sun."
Parity ,equality,7,"Political ideology: Left-wing political philosophy, typically advocating social equality and egalitarianism"
