CLUE,ANS,POS,FOUND IN
Pungent ammonium carbonate crystals,smelling salts,1,"Smelling salts: Traditionally used for their stimulating properties, these contain anhydrous ammonium carbonate which can release strong odors when reacted with moisture."
Herb - boy's name,basil,1,"Basil (playing on the homophone ""bass"")"
Point directly overhead ,zenith,5,At the zenith
Capsule containing injection dose ,ampoule,3,Labeled ampoule
Occurring in repeated series of events ,cyclic,1,Cyclical
Young eel ,elver,3,"Elver: A stage in the life cycle of an American and European eel when they are about 20–45 centimeters long; it denotes young, recently independent individuals that migrate up rivers from marine environments."
Rejoice - observe - perform ,celebrate,1,Celebrate sightseeing
Brush gently - coup,stroke,1,Soft stroke
Had to pay ,owed,9,Due amount owed
Courage ,heart,4,Bravehearted
Heartfelt,sincere,1,Sincere affection
