CLUE,ANS,POS
Merchandise ,wares,3
Baby's bed ,cot,4
Instrument for viewing at a distance ,telescope,2
Gentle - bland,mild,1
Stop doing something ,desist,1
Weak cry of young bird ,cheep,3
Sampled ,tasted,1
Son of a sovereign ,prince,1
Over the moon ,ecstatic,11
Ways out ,exits,1
Jaffa-bearing growth ,orange tree,1
Highly profitable ,lucrative,1
"Laurel and Hardy, . . . . and Ollie ",stan,2
Not able to be seen ,invisible,1
Yorkshire river ,ure,2
Type of fuel ,diesel,2
Vibrations ,tremors,12
Outlook or aspect ,prospect,8
Cores,hearts,3
Soak through,permeate,16
"Worse fortune than is deserved, too bad ",hard luck,3
