CLUE,ANS,POS,FOUND IN
Fully grown ,mature,1,Matured
Call before a court to answer an indictment ,arraign,10,Arraignment (after receiving notice)
Take a loan of ,borrow,1,Borrow funds
Wickedness ,evil,8,Evil deeds
Reconnaissance unit ,patrol,6,Patrols on the move
Ditty,song,2,Song-like sequence
Complete outfit - group of musicians,ensemble,2,Stage ensemble
Cinema film ,flick,4,Flick fanatic
"Bob -, Blowin' in the Wind singer ",dylan,1,Bob Dylan
Portions of a circle ,arcs,16,Arcs (when referring to a circular graph or chart)
