CLUE,ANS,POS
Way in ,entrance,1
Feeling or showing romantic love ,amorous,2
It carries genetic information ,dna,2
Blood vessel ,aorta,5
Skin disorder,eczema,2
Child's plaything ,toy,1
Sensible ,rational,7
Young deer ,fawn,1
Arthur's sorcerer ,merlin,1
Cowboy's rope ,lasso,1
Relating to river banks ,riparian,2
Destructive ,ruinous,1
Old Crusader Knight ,templar,1
Abject ,wretched,2
"Greek philosopher (Poetics, Politics) ",aristotle,1
Duelling weapon ,epee,3
Sombre colour,grey,2
Natural fibre ,cotton,1
Repair ,mend,2
Unwrinkled ,smooth,1
Accumulation ,backlog,9
Males ,men,1
Opened ,begun,45
