CLUE,ANS,POS
Fragrant flower ,lily,1
Pain-relieving,anodyne,2
Spoof ,hoax,2
"Orson, film director ",welles,1
Self-government in local matters ,home rule,2
Scale for shoe fasteners ,laces,1
Something provoking a response ,stimulus,3
Prevaricate; booth ,stall,25
Immature form of insect ,larva,1
Strange ,queer,4
Feral ,wild,1
Boy attendants ,pages,1
Sweetheart ,darling,1
Bubbles ,foam,4
Police weapon ,taser,14
"- - Flynn, film star ",errol,1
Long seat with back and arms ,settee,6
Baby swan ,cygnet,2
Set of clothes,outfit,2
English cheese or cat ,cheshire,1
Seraph ,angel,1
