CLUE,ANS,POS,FOUND IN
Chic ,stylish,1,Stylishly elegant
Darkness ,night,1,Nightfall
US witch-trial town ,salem,1,"Salem, Massachusetts (most famously associated with the historical witch trials in colonial America)."
Literary genre ,sci-fi,9,Science Fiction (Sci-Fi)
African country -- I am a bin (anag) ,namibia,4,"Namibia – An anagram of ""Namibia"" is ""an imbi,"" which does not result in ""bin."" A creative stretch, but not correct by standard rules."
Business that serves other businesses ,agency,12,B2B marketing agency
Greek master of geometry ,euclid,1,"Euclid (the ""Father of Geometry"")"
Attach(ment) ,annex,13,Annexure
Entrust with secret ,confide,1,Confide in you
Stifle ,smother,9,To extinguish a flame or fire by smothering it with an object.
Visit casually ,drop in,13,Drop in casually
