CLUE,ANS,POS,FOUND IN
Use up,exhaust,9,Exhaust resources
Devout follower,disciple,2,Dedicated disciple
Wriggle as in embarrassment ,squirm,6,Peculiar squirming
Cricket honour in the fire ,ashes,14,Regretfully reduced to ashes
Throw ,fling,2,Flinging
Strongly want ,desire,4,Deep desire
"'Showing the way, out in front (7)' ",leading,13,Leading example setter
Scottish island,skye,1,Isle of Skye
Plunge ,dive,2,Dive deep
Connection ,link,1,Interlink
Gobsmack,astonish,2,Astonished
Supplication ,request,7,Requesting
Resign ,quit,4,Quitting
"Chest bones, may be floating ",ribs,3,Floating ribs
Parade ,march,2,Marching band
