CLUE,ANS,POS,FOUND IN
Burn ,combust,1,Combustion
Informal conversation ,chat,1,Chit-chat
Jewish meal ,seder,19,Mina'ah (the first two loaves of bread eaten at the Seder meal to symbolize the original double portion given to Moses’ family during their exodus from Egypt)
Increase in size,grow,1,Growth
Former shire official,reeve,1,"Shire Reeve - An earlier form of Sheriff, typically in rural areas or small jurisdictions."
Strength -- could possibly ,might,11,Mighty
Consider likely to happen,expect,6,Expected
Virus disease leaving pockmarks ,pox,1,Smallpox
Exhibit ,show,2,Showcase
State of SW US ,arizona,20,Arizona (Southeastern portion near Sonora and Chihuahua borders)
