CLUE,ANS,POS
Israeli city ,tel aviv,2
Stroke lovingly,caress,1
Circled ,ringed,1
Newspapers,press,11
Establish firmly in well-defended position ,entrench,14
Smouldering piece left over from a fire,ember,1
Barrel-maker ,cooper,1
"Pattern of sounds, the beat ",rhythm,3
"-- Dahl, children's author ",roald,1
Testimony - verification,evidence,4
Light midday meal in India ,tiffin,1
Local habit,custom,1
Raise in rank ,promote,1
Tranquillity,peacefulness,3
Show (a film) ,screen,1
Expel from a country ,deport,1
American country gaining independence from Spain in 1810 ,mexico,5
Greek goddess ,athena,1
Article in list ,item,3
Every now and again ,once in a while,7
Longs (for) ,yearns,18
In the direction of ,towards,1
Artilleryman's skill ,gunnery,5
Contests of speed ,races,1
Tell a story ,narrate,2
Male domestic fowl,rooster,1
