CLUE,ANS,POS,FOUND IN
Vast age ,eon,7,Eons of existence
'Many are called but few are ...' ,chosen,3,Chosen ones
Narrow road ,lane,2,Slim lane
Closely compacted ,dense,7,Densely populated
Trainee officer ,cadet,2,Cadet in the police academy
Remove material from a riverbed ,dredge,1,"Dredging: Utilizing specialized machinery such as dredge vessels, backhoes, or draglines to excavate sediment and debris from the riverbed for various purposes like navigation improvement, flood control, or habitat restoration."
Achieve successfully ,accomplish,1,Accomplished
Peak (of cap); be very full ,brim,3,Brimming
Hold spellbound ,enthral,2,Enthralled
French spa town,vichy,11,Vichy (famous for its therapeutic waters and casinos during the 20th century)
Between red and yellow ,orange,12,Sunset orange
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,6,"Born in Leipzig, Germany, Wagner's innovative works had a profound impact on the musical landscape of the Romantic era."
Metal joint,weld,5,Welded junction
"Call on, go to see ",visit,6,Visit in person
Wash ,bathe,10,Bathed repeatedly
"Verify, examine ",check,9,Verify meticulously: To check or confirm something very thoroughly and precisely
Best possible,ideal,2,Idealistic
