CLUE,ANS,POS
American term for swede ,rutabaga,1
Landslide,avalanche,2
Rascal ,scamp,1
Backside,posterior,3
"Uncover, expose to view ",expose,2
Large flightless bird ,ostrich,1
English composer ,purcell,5
"-- Rodin, French sculptor ",auguste,1
Entertained ,amused,1
Unwanted gift ,white elephant,1
Occurrences ,events,2
Missive ,letter,1
Lazy ,idle,11
Stone-throwing weapon ,catapult,2
Deliver from harm ,rescue,1
Medieval weapon or kind of spice ,mace,3
Food passed through a liquidiser ,puree,1
Surviving fragment,remnant,1
Present in great quantity ,abundant,1
