CLUE,ANS,POS
Strange and exciting ,exotic,14
Citizen of a former Soviet republic,kazakh,4
Pisa has a leaning one ,tower,1
Wood-wind instrument ,oboe,3
"Pause, think twice ",hesitate,1
Group of musicians ,orchestra,5
"Incompetent, clumsy",inept,2
Snowstorm ,blizzard,1
Game played with a netted stick,lacrosse,10
Mass for the dead ,requiem,1
Something with independent existence ,entity,2
Inflammatory skin condition ,eczema,2
"Piece of wood, potato, or silicon",chip,3
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
Expresses one's view ,opines,1
(Food) consumer ,eater,1
Horizontal beam over a doorway ,lintel,1
Annual ,yearly,1
"Unlucky, destined to lose ",ill-fated,1
