CLUE,ANS,POS,FOUND IN
Car (US) ,auto,1,Automobile
Lie on surface of water,float,1,Floating
Applaud ,cheer,4,Cheers
Two-hump camel ,bactrian,2,Bactrian Camel (Actually has two humps)
Chris - - (women's tennis) ,evert,1,Chris Evert
Public fuss,furore,8,Furore (UK spelling of furor)
Go bad -- turn from liquid into solids,curdle,1,Curdle (as in milk turning sour and forming lumps)
Fasten; level game ,tie,6,Tied score
Tail vertebrae ,coccyx,1,Coccyx or tailbone
Lloyd Webber musical set in Argentina ,evita,6,Schoolboy (a song from Evita)
Accessible to all ,public,3,Publicly available
Game in which the answer is acted out ,charade,1,Charades
