CLUE,ANS,POS,FOUND IN
Former prime minister ,thatcher,1,Margaret Thatcher
Feature supplementing standard model ,add-on,1,Add-on component
Point directly overhead ,zenith,6,Zenith point
Occurring in repeated series of events ,cyclic,6,Cyclical
University qualification,degree,1,Bachelor's degree
Facilitate ,ease,1,Ease the process
The emblem of the US is bald ,eagle,4,Plain eagle
Brush gently - coup,stroke,2,Tender stroke
Courage ,heart,12,Hearty
Bluish shade of green ,teal,6,Teal (a mixture of green and blue)
"Sphere, globe ",orb,3,Orbicular structure
Branch of technology including aviation ,aerospace,5,Aerospace Tech
Church robe ,vestment,1,Eucharistic vestments
Gawp ,stare,3,Blank stare
"Of a period of government, such as in Britain 1811-1820",regency,1,Regency Era
Metallic sound ,clang,1,Clangorous
Line of rotation ,axis,9,Pivot (axis)
Perpendicular ,vertical,15,Horizontal and vertical
"Kind of nut, makes nice icing on cake ",almond,1,Almonds (when ground into powder for almond milk or buttercream)
