CLUE,ANS,POS
The original garden? ,eden,2
Epiphyte absorbing nutrients from the atmosphere ,air plant,1
Fold covering around something ,wrap,1
Started again after a break,resumed,1
"Useless, producing no results ",futile,7
Hurt ,injured,3
Stayed clear of,avoided,1
Measure applied to gold or gems ,carat,2
"Glass cylinders closed at one end, used in laboratory work",test tubes,1
Portending bad things ,ominous,1
The onset of darkness ,nightfall,3
The maple leaf is on its flag ,canada,1
Areas,regions,3
"Seasonal wind in southern Asia, brings heavy rains ",monsoon,1
Put off ,delay,1
