CLUE,ANS,POS
South American animal of the camel family,llama,1
Bit part actor ,extra,1
"The Great Barrier ..., Australian natural wonder ",reef,1
French ferry port ,calais,8
Sudden emotional speech ,outburst,2
Verdure ,greenery,14
This sauce often goes with fish ,tartar,1
Covered with trees ,wooded,2
Climbing plant ,clematis,7
Stormy ,blustery,10
Fatty ,adipose,15
French river,loire,3
Text of play or film,script,2
"American state, capital Boise ",idaho,1
"Grate, scratch ",scrape,9
Channel isle ,alderney,4
Small acting role; item of jewellery ,cameo,1
Spiritualist meeting ,seance,1
Device to abstract solid matter ,filter,1
