CLUE,ANS,POS
South Pacific member of the Commonwealth ,fiji,2
Mean - purpose,intend,1
Subcontinent ,india,1
Instinctive ,intuitive,4
"'Jeers, provokes (6)' ",taunts,1
Peculiar in behaviour ,quirky,4
Expression of disapproval ,reproach,14
Puts on a play ,stages,3
Conflict ,strife,2
Flax fabric ,linen,1
University teacher ,lecturer,9
Sudden thrust in fencing ,lunge,1
Organic matter in topsoil ,humus,1
Group of elements working as a whole ,system,1
Time for relaxing ,leisure,5
Puts up,erects,1
Pull a face ,grimace,1
Parisian tower designer ,eiffel,1
One in loco parentis ,guardian,4
"Career, calling ",vocation,1
Unit of energy ,erg,5
