CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Sesame Street character -- patron saint of sailors ,elmo,7
Intrepid,audacious,9
Hamlet's mother ,gertrude,1
Heavenly,celestial,2
Gross mistake,blunder,1
Lacking in excitement ,mundane,2
Local dignitary ,mayor,1
Not guilty ,innocent,1
Without anxiety or responsibilities ,carefree,1
Branch of knowledge dealing with material resources ,economics,4
Royal insignia ,regalia,8
Covert ,stealthy,2
Early artilleryman ,cannoneer,2
Plant fibre ,cotton,1
"Bold, willing to take chance ",daring,1
Dwellings ,homes,1
Hindu prince ,maharaja,3
Nervous ,on edge,6
Varied much prized flower ,orchid,1
Naive or not guilty ,innocent,1
"Wife of Henry VIII, d. 1537",jane seymour,3
Narcotic drug,opium,12
Move downwards ,descend,1
Blizzard,snowstorm,1
