CLUE,ANS,POS,FOUND IN
Jeeves' employer ,wooster,2,Bertie Wooster
Coup ,putsch,16,"Putsch - Another term for a coup or attempted coup, often used interchangeably with coup d'état in some contexts."
Swell ,balloon,4,"Inflate - to cause or become inflated, such as an object like a balloon swelling with air."
Male relatives ,uncles,17,Uncles by marriage (those are not blood relatives but still considered as male relatives in some cultural contexts)
Cheroot ,cigar,3,Cigarillo
The islands of eastern Oceania ,polynesia,13,French Polynesia (French territories in eastern Oceania)
Wintry missile ,snowball,8,Armor-piercing snowball
Map-line showing places with equal air pressure ,isobar,1,Isobars
Pampas cowboy ,gaucho,1,"Gaucho - A skilled horseman from the plains in South America, particularly Argentina and Uruguay."
Caesar's year planner ,julian calendar,1,"Julian Calendar - A dating system devised by Julius Caesar in 45 BCE, replacing the Roman lunar calendar."
Small biting fly,midge,9,Biting midge
Weak ,feeble,5,"Frail - weak and feeble, especially due to age or illness."
Make more concentrated ,condense,4,Condense - Reduce the amount of space occupied by reducing its size or volume without changing its content.
Depart; permission ,leave,14,"Exit Pass - A document allowing individuals to leave designated areas, such as school campuses or secure facilities."
3 ,three,1,Triad (a group of three)
"Desire or liking, for power or food ",appetite,1,Appetite (desire to eat)
Recreate (past event) ,reenact,13,Reenacted
