CLUE,ANS,POS
Public dispute,controversy,7
Cowboys' contest ,rodeo,1
Seawater ,brine,3
Lacking knowledge or awareness ,ignorant,4
Prejudice ,bias,2
Gift ,donation,3
String of beads ,necklace,1
It's used in jam-making ,pectin,3
Agitated ,excited,7
Traditional holy day ,sabbath,1
Of the mind ,mental,10
Fastener; propeller ,screw,4
Large spoon ,ladle,1
Member of a Bantu people living in Zimbabwe ,shona,1
Repository for objects of historical interest ,museum,1
Withdraw former statement or belief ,recant,1
Mexican monetary unit,peso,1
Annual ,yearly,3
"Another name for Dionysus, Greek god of drink ",bacchus,1
