CLUE,ANS,POS,FOUND IN
New York borough and island in Bay ,staten,5,Staten Island
Born as ,nee,19,Pioneer's journey (referring to someone who starts a new venture or path)
Canons and creeds ,tenets,4,Theological tenets
Call upon in prayer ,invoke,5,Invoked spirit
Make a mistake ,err,1,Error
Spasm ,paroxysm,11,Paroxysmal contraction
Choose ,pick,14,Picky eater (can lead to hunger if not addressed)
Whole and complete ,entire,1,Entirety
"Stress, accentuation ",emphasis,19,Perturbed focus (as a consequence of excessive emphasis)
English county,staffordshire,18,"Staffordshire - Mixed urban-suburban areas, rural towns like Leek"
Withdraw (something) gradually ,phase out,7,Phase out over time
Carve in relief ,emboss,5,Embossed
"Brought up, propagated ",bred,13,Bred (relating to animals)
Dismantle ,take apart,6,Take apart systematically
High official in former Ottoman Empire ,vizier,2,Grand Vizier
It used to be Persia ,iran,1,Pre-Islamic Iran
Relating to punishment ,penal,2,Penalty
Noah's Ark Mount ,ararat,12,Prominence of Ararat
Cereal used for making whiskey ,rye,2,Rye grain
Ridge of sand ,dune,1,Dune line
