CLUE,ANS,POS
Hired murderer ,assassin,1
Stretch of time ,period,15
Steven Redgrave's sport,rowing,1
Rope for restraining animal (6) ,tether,1
Celebrity,star,2
Aviator ,pilot,1
Intermediate ,in-between,10
Prevent from happening ,obviate,8
Vehicle for pulling others ,tractor,1
Capital of Turkey ,ankara,1
Sing ,warble,2
A brainwave?,idea,2
Considers or believes likely ,suspects,1
Italian wine ,chianti,2
"Disdain, disrespect ",contempt,1
Antagonistic ,hostile,1
Amphibian - a Ken Livingstone pet?,newt,4
Blow air through (grain) to remove chaff ,winnow,1
Hard iron alloy ,steel,1
Track performer ,athlete,2
