CLUE,ANS,POS
High-pitched and sharp ,shrill,1
Listen to,hear,3
Sweetener ,sugar,1
Enclosed drain under a road or railway ,culvert,1
Indignation ,pique,10
Prepared ,ready,1
Feed ,nourish,1
Group formed to limit competition ,cartel,1
Trojan hero,hector,1
Inequality ,disparity,1
Intrepid ,fearless,1
Impudence ,nerve,6
Game bird (in a pear tree?),partridge,3
Ships travelling together ,convoy,1
Of the kidneys ,renal,1
Look over ,survey,4
Blow - gentle touch - apoplexy ,stroke,2
Narrow opening,slit,5
Deport ,exile,3
1966 Michael Caine film,alfie,1
Happy-go-lucky ,carefree,1
"Gives, apportions ",allots,8
