CLUE,ANS,POS,FOUND IN
"'Almost but not completely accurate, in short (6)' ",approx,20,Approximately correct
Exclamation of making a blunder ,oops,1,Oops!
Sudden sharp feeling ,twinge,12,Agonizing twinge
By a very small margin ,barely,5,Barely noticeable gap
Annual starting point ,new year,1,New year's beginning
"Lean, part of foot ",heel,3,"Heel - The rear part of the human foot below the ankle, which bears weight when standing."
Asian rainy season ,monsoon,1,Monsoon season
Natural surroundings ,habitat,30,Eco-friendly habitat
Squeeze into less space ,compress,11,Compressed area
"Real, not abstract ",concrete,2,Concrete item
Director of publication ,editor,1,Editor-in-Chief
On the contrary ,rather,6,Rather than
Very dry ,arid,1,Arid environment
Such as well might happen ,likely,1,Likewise likely
A wearing away ,abrasion,8,Degradation by abrasion
"Marlene --, German actress ",dietrich,1,Silent Film Starlet - Refers to the early era of cinema when Marlene Dietrich gained prominence as a silent film actress in Germany before transitioning to talkies and international stardom.
