CLUE,ANS,POS
"Benign, innocuous ",harmless,2
Printer's medium ,ink,1
Crime ,treason,12
Tennis bat ,racquet,1
"Different, diverse ",varied,4
Handcart that holds groceries etc while shopping,trolley,8
College administrator ,dean,1
Female relative ,aunt,3
"Get bearings, become accustomed to situation ",orientate,1
Reflecting glass ,mirror,1
Young sheep ,lamb,1
Overturn or unsettle ,upset,10
Financial gain ,income,13
His wings melted when he flew too near the sun ,icarus,1
Small tube inserted into the body to give medication ,cannula,5
Covering of tree trunk,bark,1
First name of Disney's Duck ,donald,4
