CLUE,ANS,POS
Country once known as Abyssinia,ethiopia,1
Relating to ESP etc ,psychic,3
. . . its foot ,claw,3
Tristan and . . . . . . (Wager opera) ,isolde,2
Fastened; joined ,attached,2
Busy; employed ,engaged,1
Compound such as found in petroleum ,hydrocarbon,1
Ships' moorings ,berths,14
One's best time ,heyday,1
"Disable, lame ",maim,15
"Showy, lurid ",garish,2
Slumbering ,asleep,1
Marine mammal with ivory tusks and a moustache ,walrus,1
Freshwater mammals ,otters,1
Strong ,powerful,3
Poached item?,egg,1
See-through ,transparent,1
Apparatus for execution by strangulation ,garrotte,17
Beer ,ale,2
Pacific country ,tonga,6
Prickly plant,thistle,2
Left on the plate ,uneaten,1
Wandered ,strayed,11
Yellow part of an egg ,yolk,1
Hard to give up ,addictive,1
Cholesterol-reducing drug ,statin,1
Uncertainty ,doubt,1
"Hard, shiny coating as on teeth ",enamel,1
