CLUE,ANS,POS
Celestial body ,star,3
Popeye's nemesis,bluto,1
Booking (in restaurant) ,reservation,1
Sleep-like state ,trance,13
Period (of enchantment?),spell,1
Banknote; beak ,bill,1
1987 Best Actress Oscar winner for 'Moonstruck' ,cher,1
Oriental two-wheeled carriage,rickshaw,1
Ball game ,hockey,9
Taj Mahal city ,agra,1
Statement of money owed,invoice,5
Small narrow river ,stream,2
Bird of prey ,eagle,3
"'Circus tent (3,3)' ",big top,1
Small mark ,dot,1
One employed to look after a golf course ,greenkeeper,3
