CLUE,ANS,POS,FOUND IN
Flight of steps ,stairs,12,Ascend stairs one by one
A statement on which reasoning is based ,premise,2,Deductive logic from given premises
Waves ,surf,3,Surfacing
Discover ,find,1,Find out
Reimburse,repay,1,Repayment
More than is needed ,excess,2,Excessive
Immature ,adolescent,5,Adolescent stage
Speech in praise ,eulogy,5,Eulogy-like appreciation
"Nahum, Joel etc. ",prophets,8,Judaic prophets
Engage in a medieval joust - lean,tilt,6,Tilted helmet
Bush ,shrub,3,Shrubbery
Factor ,element,3,Elementary contributor
