CLUE,ANS,POS
Fresh and bright ,vivid,1
Country once known as Abyssinia,ethiopia,1
Relating to ESP etc ,psychic,6
Be ,exist,2
Variety show,revue,1
Unhealthy vapour,miasma,18
Fastened; joined ,attached,1
Ships' moorings ,berths,4
"Showy, lurid ",garish,16
Marine mammal with ivory tusks and a moustache ,walrus,1
Strong ,powerful,2
Poached item?,egg,1
Shake off your bad mood! ,snap out of it,1
See-through ,transparent,1
Beer ,ale,1
Pacific country ,tonga,7
Prickly plant,thistle,3
(In boxing) blows to the chin,uppercuts,2
Wandered ,strayed,5
Yellow part of an egg ,yolk,1
Cholesterol-reducing drug ,statin,1
Gratify,please,2
"Quite sufficient, more than enough ",ample,1
"Hard, shiny coating as on teeth ",enamel,1
