CLUE,ANS,POS
Afflicted ,stricken,1
Farm vehicles ,tractors,1
"'' ... Spirit'', Noel Coward play ",blithe,2
Partially viewed ,glimpsed,1
Employ - undertake - oppose ,take on,6
Fast Brazilian dance ,lambada,3
Seethe ,boil,1
Formal wear ,top hat,13
Kind of rehearsal like thirsty trot ,dry run,1
Impressed deeply ,awed,1
Crosswise ,transverse,2
Persuasion author ,austen,1
Aperture for lock opening ,keyhole,1
Short ,brief,1
Tract of pastureland ,lea,7
Bay lynx ,bobcat,1
Designed to reduce wind resistance,streamlined,1
Towers attached to mosques ,minarets,1
Lowest point ,nadir,5
"Obscure, puzzling ",enigmatic,1
Competing ,vying,5
Defeated or hit repeatedly ,beaten,4
Accommodation - makes a hole,digs,1
"Resounding, ringing ",resonant,3
Male singer ,baritone,2
Large American vulture ,condor,5
