CLUE,ANS,POS,FOUND IN
Din ,noise,1,Loud noise
Passenger ship ,liner,1,Cruise liner  
Pluck strings ,strum,20,Rubabist (Afghanistan lute-like string instrument)
Three-wheeler ,tricycle,2,"Trike (Short form for tricycle, often used in America and Europe)perture / triangular vehicle"
Bird's beak ,bill,6,Bills
Osteopath's technique ,manipulation,1,Spinal manipulation
Winter weather ,snow,1,Snowflakes
Hill ,tor,7,Promontory
Primitive aquatic plant,alga,1,Algae
Wide-brimmed 23 ,sombrero,1,Sombrero (Mexico)
Metal beam,girder,9,Girders
