CLUE,ANS,POS,FOUND IN
Criminal deception,fraud,1,Fraudulence
Pass away ,perish,12,Perishance
John ...... wrote ` `The Pilgrim's Progress'' ,bunyan,1,"Bunyan (John Bunyan, the author of ""The Pilgrim's Progress"")"
Divine food,manna,5,Manna from heaven
Support; in return ,back,2,Backing
Royal insignia ,regalia,6,Ermine spots (associated with ermine fur used in ceremonial robes and regalia)
Discourage ,deter,2,Deter - To discourage or prevent someone from doing something.
Evident - tangible ,palpable,2,Palpable - easily perceptible by touch; evident to the senses
Not long ago ,recent,1,Recently
Be next to ,adjoin,11,Adjoining
