CLUE,ANS,POS
"Abode, home ",residence,4
Retail worker,shop assistant,3
Sense organ ,ear,2
Crewed ,manned,8
Healing ointment ,balm,3
At the back of a ship,aft,2
The home of sherry ,jerez,2
Small silky-haired spaniel ,maltese,4
4840 square yards ,acre,1
Fermenting grape juice ,must,5
Glance over ,scan,2
Set of clothes ,outfit,1
Female sheep ,ewe,7
Cinema attendant ,usher,1
Greek teller of animal tales with a moral ,aesop,1
Subdue by greater strength or numbers ,overpower,1
Thing not charged for ,freebie,11
Captain after Moby-Dick ,ahab,1
Song of loyalty ,anthem,1
Noble gas used in illuminated signs ,neon,1
Strokes or fondles ,caresses,1
"Tube for air, cables, etc ",duct,5
