CLUE,ANS,POS
Picture dyed into the skin ,tattoo,1
Ravine ,canyon,2
Very light gas ,helium,2
Rutland town ,oakham,1
Parasites ,leeches,9
Cab ,taxi,1
Give to a good cause ,donate,1
Endeavours ,attempts,17
Conference participant ,attendee,2
Noise caused by electrical interference ,static,4
Small ingenious device ,gadget,1
Constantly changing ,dynamic,3
Don't take the rubbish ,refuse,4
Unsightly ,ugly,1
Winter sport where stones are slid towards a target,curling,1
Kingdom,monarchy,1
The Garden of Eden ,paradise,1
Family relative ,nephew,4
Oneness,unity,1
