CLUE,ANS,POS
She is unmarried ,spinster,3
Learners ,students,1
Seldom ,rarely,1
Windpipe ,trachea,1
Scottish lake ,loch,1
Chest of drawers or office ,bureau,6
River in Washington DC ,potomac,1
Sunnier or smarter ,brighter,1
Bold and adventurous ,daring,2
Intestinal infection caused by contaminated water or food,cholera,13
Large flat fish ,plaice,2
Traditional Spanish dish ,paella,1
50th state of USA ,hawaii,1
Mountain ,peak,2
Male deer ,stag,2
Sheets for memos ,notepaper,4
Lit up,illuminated,1
Merchant of Venice heroine ,portia,1
Lifelike ,realistic,1
Purchased ,bought,2
Shrove Tuesday carnival ,mardi gras,2
Innocent and unsophisticated ,naive,1
Dating from long ago,age-old,18
Woodworker's tool ,plane,3
Argyll seaport ,oban,1
Type of plant growing in damp places ,moss,1
Soil-dwelling creature ,earthworm,1
Genial ,affable,3
Tidal mouth of a large river ,estuary,2
Agent of change ,catalyst,1
Incapable of sustaining life ,barren,5
Middlesbrough area ,teesside,1
Climber ,mountaineer,3
Biblical temptress ,delilah,2
Herb tea ,tisane,3
