CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,2
Rogue - tornado,twister,4
Dignity and assurance of manner ,poise,9
Supporter in a conflict,ally,5
Sickness of the stomach ,nausea,11
Unrefined ,crude,4
Suffering of body or mind ,pain,3
Dishonest man ,rogue,17
Seeker of alms ,beggar,1
"View, judgement ",opinion,2
French soft cheese ,brie,1
Golf peg ,tee,2
Small piece ,bit,13
Slightly indecent ,risque,1
Legal representative ,lawyer,2
