CLUE,ANS,POS
Flowerless plants with feathery green leaves  ,ferns,3
Indian currency ,rupee,2
Medicinal extract in a solution of alcohol,tincture,2
Minute particle ,atom,2
"Eg, Riga natives ",latvians,14
Monetary unit in S Africa ,rand,42
The science of the earth's crust ,geology,13
Confined space for animals ,cage,4
Nethermost,lowest,2
Lofty - thin (of air) ,rarefied,61
Period of time,era,3
"Follow-up film, book etc",sequel,43
Small pill or lozenge ,tablet,4
River at Bath ,avon,2
Distance from the surface to the bottom ,depth,2
"Milton -, new town ",keynes,2
Frequented by a ghost ,haunted,2
