CLUE,ANS,POS
Domineering ,bossy,1
Be ,exist,1
Fastened; joined ,attached,2
Busy; employed ,engaged,2
Ships' moorings ,berths,3
Soil ,earth,2
"Showy, lurid ",garish,4
Freshwater mammals ,otters,1
Strong ,powerful,2
Poached item?,egg,1
See-through ,transparent,1
Hello and goodbye to the Italians ,ciao,1
Beer ,ale,1
Pacific country ,tonga,5
Prickly plant,thistle,2
Frightens ,scares,1
(In boxing) blows to the chin,uppercuts,4
Ex-smokers? ,quitters,5
Wandered ,strayed,10
Cholesterol-reducing drug ,statin,1
Gratify,please,2
"Quite sufficient, more than enough ",ample,1
"Hard, shiny coating as on teeth ",enamel,1
