CLUE,ANS,POS
Kill by piercing with a spear or sharp pole ,impale,4
Like no other ,unique,1
"Gas, O ",oxygen,4
Between Triassic and Cretaceous ,jurassic,1
Capture (slang) ,nab,4
Madness ,insanity,2
Latticework to support plants ,trellis,1
Relating to love ,romantic,9
Percussion instrument ,marimba,6
Room at the bottom ,basement,1
Dairy product ,cheese,5
Male relative ,grandson,8
West African republic,niger,17
Material for pottery ,clay,1
Immeasurably bad ,abysmal,6
Large ocean fish ,marlin,3
Ocean ,sea,1
Irish county and port ,limerick,8
Snare; carriage ,trap,1
Strong drive for success ,ambition,1
