CLUE,ANS,POS,FOUND IN
and 18 Down: The Great Bear ,ursa,1,Ursa Major
One hundredth of a yen ,sen,2,Ten-sen coin
Temporary job for work experience ,placement,2,Co-op placement: An integrated academic and work term where students gain hands-on experience while continuing their studies.
Abba member or tennis legend ,bjorn,10,"Fältskog's spouse, Bjorn Ulvaeus shares his first name with one of the members (Björn)"
Line that intercepts a curve ,secant,2,Secant line
Exclamation on making a mistake ,oops,1,Oops!
People of the Netherlands ,dutch,1,Dutchmen
Hawaiian rain dance ,hula,2,Hula performance with umbrella motif
Distinguished conductor,maestro,2,Acclaimed maestro
Aspiration ,ambition,1,High ambition
Large spoon with long handle ,ladle,1,Gargantuan ladle
