CLUE,ANS,POS,FOUND IN
Consent ,agree,1,Agreement
In each other's company ,together,5,Togetherness
Coats on Mexican tortilla dishes ,tacos,6,Steak tacos
Devours - food,eats,3,Eats greedily
Swedish astronomer who devised temperature scale ,celsius,1,Anders Celsius
Barrier to trade ,embargo,3,Embargoes
Cook in hot water,boil,1,Boiled
Metal bolt ,rivet,9,Bronze rivet
Ten years,decade,1,Decade-long
Screw-fastening device ,lock nut,10,Taper lock nut
Unite ,join,4,Joined forces
Good-natured chaff ,banter,1,Cheerful bantering
