CLUE,ANS,POS,FOUND IN
It's imagined ,idea,17,Ideational
Distinguish oneself -- XL ,excel,3,"Excel (XL) - Using ""excel"" can represent both excelling and the XL size, playing with the double meaning."
Tanned animal skin ,leather,2,"The word 'leather' can fit into a crossword clue pertaining to this description as it aligns with the etymological roots (from Old French ""livr"" meaning hide or leather) and is relevant across various dialects of English, notably in both American and British usage."
Superior skill,artistry,17,Artistry (in a specific field)
Discarded assortment (for sale?) ,jumble,17,Jumble sale jargon
Tangle of hair ,mop,6,Mop-like
Reject ,spurn,8,Spurned (strongly refused)
Loafer ,idler,6,Idler 
Hearing attentively ,listening,1,Listening intently
Met with frequently ,common,3,Commonly met
