CLUE,ANS,POS
Middle Eastern dessert ,baklava,1
Worthy or praise ,laudable,1
Oriental ,eastern,2
Book of maps ,atlas,1
Inhabit ,occupy,1
Groups of eight ,octets,2
Not at home ,away,1
Competing in a contest of speed ,racing,1
Decorative clasp ,brooch,1
Dickens novel,hard times,14
Stage setting ,scenery,18
Not recognized ,unknown,1
Guide ,pilot,6
Penetrate ,pierce,1
Keep in a certain state ,maintain,1
Blessing or good wishes to traveller ,godspeed,12
Sphere of activity ,domain,1
"Gyrate, reel ",spin,1
Layman ,amateur,1
Liable to break easily ,fragile,3
Image to which people are expected to conform,stereotype,9
Flower container,vase,1
(Of music) not in a key ,atonal,1
Blame for a crime ,accuse,1
A horse's feet ,hooves,1
"Inhabit, take up space ",occupy,1
Overland journey by hunters ,safari,4
Female title; panto part ,dame,5
Large bus,double-decker,2
The breastbone ,sternum,1
Raucous - austere - bitter,harsh,3
Lottery ,raffle,1
Short time - magical incantation ,spell,1
