CLUE,ANS,OUTPUT
Insincere show-off ,poseur,"['Poser', 'Braggart', 'Show-off', 'Boastful', 'Arrogant', 'Pretentious', 'Self-important', 'Conceited', 'Overbearing', 'Self-indulgent', 'Grandiose', 'Ostentatious', 'Bragging rights', 'Displaying dominance', 'Excessively proud of oneself', 'Display of wealth or skill', 'Flamboyant', 'Grandstanding', 'Attention-seeking', 'Self-aggrandizing']"
Incrimination of someone on a false charge ,frame-up,"['False accusation', 'Baseless charge', 'Fabricated evidence', 'Misinformation', 'Malicious prosecution', 'Smear campaign', 'Witch hunt', 'False witness testimony', 'Perjury', 'Shaming', 'Character assassination', 'Baseless lawsuit', 'Innuendo', 'Misleading evidence', 'Sensationalism', 'Propaganda', 'Political witch hunt', 'False alarm', 'Junk science', 'Misdiagnosis']"
Norwegian city ,oslo,"['It is known for its stunning scenery, rich history, and vibrant culture.']"
Non-professional ,amateur,"['Known for her quick wit and love for puzzles, she tackles crosswords in her free time as a way to unwind and showcase her wordplay skills.', 'Her playful approach and willingness to explore new words make her a joy to watch, even for seasoned crossword enthusiasts.']"
Suave ,urbane,"['Charismatic', 'Smooth', 'Sophisticated', 'Elegant', 'Dapper', 'Graceful', 'Magnetic', 'Alluring', 'Captivating', 'Smooth-spoken', 'Witty', 'Articulate', 'Charismatic leader', 'Magnetic personality', 'Graceful demeanor', 'Polished and refined', 'Smooth operator', 'Enchanting', 'Alluring smile', 'Captivating presence']"
"What about it, it's unimportant ",no matter,"['', 'It can also lead to social stigma, affecting self-esteem and mental well-being.']"
"Not liable to, perhaps disease ",immune,"['Epidemic', 'Pandemic', 'Outbreak', 'Illness', 'Contagion', 'Disease spread', 'Infestation', 'Sickness', 'Malady', 'Pathogenicity', 'Epidemic potential', 'Health hazard', 'Epidemics occur', 'Disease carrier', 'Contagious process', 'Pandemic warning', 'Medical emergency', 'Infectious disease', 'Disease prevalence', 'Epidemic history']"
United States ,america,[]
Thin and easily torn ,flimsy,"['Fabric', 'Paper', 'Lace', 'Linen', 'Silk', 'Velvet', 'Netting', 'Mesh', 'Cloth', 'Screen', 'Film', 'Plastic sheet', 'Paperboard', 'Foil', 'Wallpaper', 'Felt', 'Leather', 'Cork', 'Plastic film', 'Linen thread']"
Recount ,narrate,"['Plateful - A full plate indicates that someone is well-fed.', 'Bounty - A plentiful supply of food.', 'Accessible - Available easily.', 'Handy - Useful and readily available.', 'Prompt - Happening at a favorable or opportune moment.', 'Immediate - Happening at once.', 'Straightforward - Easy to understand or do.', 'Hunger - A feeling of extreme need for food.', 'Nourishment - The action of providing food for growth or health.', 'Abundant - Available in large quantities.', 'Fed - Given food regularly.', 'Deprived - Lacking in food or other necessities.', 'Malnourished - Deficient in nutrients.', 'Fasting - Abstaining from food.', 'Goiter - A swelling caused by a deficiency of iodine.', 'Picky - Selective in eating habits.', 'Foodless - Without food.', 'Underfed - Not receiving enough food.', 'Unfed - Not having received any food.', 'Empty - Having no food left.']"
Unsafe through neglect,derelict,"['Negligence:** Lack of care or attention to safety.', 'Overlooking:** Failing to notice danger or risk.', 'Oversights:** Mistakes or omissions due to inattention.', 'Disregard:** Intentional or unintentional neglect of safety precautions.', 'Overlooking:** Failing to take proper precautions.', 'Negligent:** Lacking the care that is expected or required.', 'Risky:** Likely to cause harm or injury.', 'Precautionary:** Taken to prevent possible harm or danger.', 'Unsafe:** Not providing adequate protection from harm.', 'Inattentive:** Not paying enough attention.', ""Overconfident:** Overestimating one's abilities or knowledge."", 'Lackadaisical:** Showing a lack of concern for safety.', 'Careless:** Not taking proper precautions.', 'Reckless:** Showing a disregard for safety.', 'Negligent behavior:** Actions that increase the risk of harm.', 'Unsafe practices:** Procedures or methods that lack safety precautions.', 'Hazardous:** Having a high potential to cause injury or damage.', 'Precariously:** In a state of uncertainty or risk.', 'Dangerous:** Having a strong potential to cause harm.', 'Risk of harm:** The possibility of injury or damage.**']"
Swarm of insects ,plague,"['Ants', 'Bees', 'Beetles', 'Flies', 'Mosquitoes', 'Caterpillars', 'Bed bugs', 'Locusts', 'Hornets', 'Spiders', 'Termites', 'Wasps', 'Dragonflies', 'Moths', 'Snails', 'Bees', 'Crickets', 'Butterflies', 'Midges', 'Hornets and wasps']"
Fruit with green flesh ,avocado pear,"['Avocado', 'Lime', 'Lemon', 'Grape', 'Limeberry', 'Kiwi', 'Green apple', 'Mango', 'Dragon fruit', 'Guava', 'Lime tree fruit', 'Green grape', 'Passion fruit', 'Elderberry', 'Starfruit', 'Green plum', 'Gooseberry', 'Jackfruit', 'Feijoa', 'Green olive']"
Pleasant to look at ,easy on the eye,"['Attractive', 'Appealing', 'Charming', 'Beautiful', 'Pleasant', 'Dazzling', 'Alluring', 'Mesmerizing', 'Fascinating', 'Enchanting', 'Graceful', 'Elegant', 'Ravishing', 'Splendid', 'Captivating', 'Enchanting', 'Alluring', 'Magnetic', 'Enchanting', 'Mesmerizing']"
"Annelid worm, used in medicine of old",leech,"['Ascaris', 'Hirudo', 'Earthworm', 'Nereid', 'Polychaete', 'Aphrodite worm', 'Tubifex', 'Nereus', 'Lumbworm', 'Redworm', 'Segmented worm', 'Bloodworm', 'Garden worm', 'Banded worm', 'Nightcrawler', 'Ribbonworm', 'Aquatic worm', 'Starworm', 'Tubeworm', 'Sea worm']"
Cancel out,nullify,[]
Greek tragedian ,aeschylus,[]
Easy good nature ,bonhomie,"['Serene', 'Calm', 'Relaxed', 'Peaceful', 'Composed', 'Unflappable', 'Laid-back', 'Tranquil', 'Ungenerous', 'Unbothered', 'Unaffected', 'Stoic', 'Impassive', 'Unperturbed', 'Calm and collected', 'Serene and peaceful', 'Unfretful', 'Unworrying', 'Tranquil and calm', 'Serene and composed']"
Birthplace of Jesus,bethlehem,"['Located in the West Bank of Israel, this ancient city is believed to be the place where Jesus was born in a manger']"
"Salves, emollients ",ointments,"['Aloe vera', 'Butter', 'Chamomile cream', 'Coconut oil', 'Cocoa butter', 'Collagen', 'emu oil', 'Glycerin', 'Honey', 'Oatmeal bath', 'Shea butter', 'Sunflower seed oil', 'Olive oil', 'Witch hazel', 'Yogurt', 'Vaseline', 'Lanolin', 'Oatmeal', 'Aquaphor', 'Aqucream']"
Radio identification ,call sign,"['License plate', 'ID card', 'Passport', 'Credit card', ""Driver's license"", 'Vehicle registration', 'Social security card', 'Government ID', 'Insurance card', 'Access card', 'Keycard', 'Employee ID', 'Boarding pass', 'Airline ticket', 'Library card', 'Student ID', 'Medical ID', 'Voter registration card', 'Library card', 'ID bracelet']"
Turkish dynasty or long cushioned seat ,ottoman,['They are also known for their comfortable and luxurious cushions.']
Police officer,inspector,"['Known for his meticulous attention to detail, analytical mind, and ability to connect seemingly unrelated clues, he has solved countless complex cases throughout his career', 'His vast experience and diverse skillset make him a valuable asset to the NYPD.']"
Small travelling bag ,valise,"['Backpack', 'Suitcase', 'Carry-on bag', 'Handbag', 'Luggage', 'Travel bag', 'Briefcase', 'Duffel bag', 'Tote bag', ""Backpacker's bag"", 'Gym bag', 'Cosmetic bag', 'Overnight bag', 'Backpack for school', 'Travel backpack', 'Cargo bag', 'Backpack with wheels', 'Suitcase with compartments', 'Carry-on backpack', 'Travel duffel bag']"
Plant seeds ,sow,"['Lettuce', 'Carrot', 'Bean sprout', 'Celery seed', 'Poppy seed', 'Wheat germ', 'Chia seed', 'Tomato seed', 'Onion seed', 'Pine cone (a reference to coniferous trees)', 'Fruit seed', 'Nut seed', 'Seedling', 'Embryo', 'Germinate', 'Sprout', 'Bud', 'Embryonic development', 'Growth potential', 'Seedling stage']"
Spend on something more than one can afford,break the bank,"['Overspend', 'Expense beyond means', 'Recklessly spend', 'Unnecessary expenditure', 'Financial extravagance', 'Lavish spending', 'Excessive consumption', 'Overindulgence', 'Unsustainable spending', 'Credit card debt', 'Financial burden', 'Monetary strain', 'Overindulging in luxury', 'Financial irresponsibility', 'Overpaying for something', 'Poor financial planning', 'Unnecessary purchase', 'Spending spree', 'Financial waste', 'Overconsumption']"
Get the better of by being more cunning ,outfox,"['Outwit', 'Outguess', 'Outplay', 'Outwitted', 'Outmaneuver', 'Outthink', 'Foil', 'Puzzle', 'Counter', 'Defy', 'Overcome', 'Surpass', 'Prevail', 'Best', 'Triumph', 'Succeed', 'Rise above', 'Outwit strategy', 'Smart move', 'Masterful play']"
Electronic material ,silicon,"['Maya Patel', 'Maya Patel is a 35-year-old digital forensics expert with a PhD in Computer Science and Information Security', ""Patel's expertise is invaluable in various scenarios, such as:"", 'Maya Patel is a leading authority in digital forensics, combining technical proficiency with analytical skills and ethical awareness to navigate the complex landscape of electronic evidence.']"
All of one's assets -- 5-door car ,estate,"['Wealth', 'Riches', 'Assets', 'Fortune', 'Capital', 'Savings', 'Property', 'Investments', 'Riches and possessions', 'Financial resources', 'Economic wealth', 'Net worth', 'Financial prosperity', 'Accumulated wealth', 'Financial security', 'Monetary wealth', 'Economic power', 'Financial stability', 'Material possessions', 'Financial abundance']"
"Pillager, plunderer ",raider,[]
Handsome young man of Greek mythology ,apollo,[]
Pale sherry,amontillado,"['Paleontologist', 'Dermatologist', 'Ghostly', 'Whitish', 'Light-colored', 'Dusky', 'Bleached', 'Bleak', 'Paleolithic', 'Moon-like', 'Pale sun', 'Ashy', 'Pale shade', 'Ectoplasm', 'Paleness', 'Ghostly white', 'Bone-like', 'Ivory-colored', 'Pearly white', 'Alabaster']"
"Locked so as to make immobile, like illegally parked car ",clamped,"['Impounded', 'Confined', 'Restricting', 'Impeding', 'Bottling up', 'Contained', 'Securing', 'Holding back', 'Restricting movement', 'Impeding progress', 'Bound', 'Confined space', 'Impassable barrier', 'Securely fastened', 'Restricted area', 'Lockdown', 'Impounding facility', 'Secure holding', 'Restricted access', 'Impmobility barrier']"
