CLUE,ANS,POS,FOUND IN
Turning point ,pivot,7,Pivotal experience
Betting ,wagering,2,Wagering funds
Very hot; making bread ,baking,4,Thermal baking
Line of stakes as a defence,palisade,4,Palisade line
American Indian people ,nation,4,First Nations
Paterfamilias ,patriarch,2,Family patriarch
Sure ,certain,3,Certainly
In this time ,now,5,Nowadayer
Dispossess ,deprive,17,Deprived of possession
Worry ,fret,10,Fretful
Cloak-and-dagger ,secret,1,Secretive
Man-made jet of water ,fountain,9,Fountain stream
Season ,spring,3,Spring-like
Scurry -- iconic small car ,beetle,7,"VW Beetle (classic reference to a small, iconic car that scurries along streets)"
Extreme fear ,terror,7,Overcome with terror
Cut down on ,reduce,1,Reduce consumption
Water round a castle,moat,1,Moat encircling
Weep ,cry,3,Crying
Busy insects ,ants,1,Hustling ants
Feeling guilt or remorse ,ashamed,7,Ashamed of oneself
"Weill, Weber or Webber ",composer,3,British composer
Bird (of peace?) ,dove,4,Peaceful dove
