CLUE,ANS,POS
"Spoofs, shams ",hoaxes,8
Parliamentary break ,recess,1
Sea inlet ,gulf,5
Inebriated ,drunk,1
"Calm, tranquil ",untroubled,8
Public occasion ,event,5
"Sickness, ailment ",malady,5
Easy gallop ,canter,2
"Curious, odd ",peculiar,3
"Stranger, outsider ",foreigner,1
Imaginary place where everything is perfect ,utopia,1
Noah's vessel ,ark,1
Out of tune,off-key,3
Identical ,same,1
Figure maker ,sculptor,1
Rips; droplets ,tears,1
Bizet opera ,carmen,1
"Trustworthy, dependable ",reliable,1
Plaything ,toy,1
Colouring stick ,crayon,1
"Dry, parched ",arid,1
Restored to intelligibility ,unscrambled,6
Endeavours ,attempts,2
Fault - default ,defect,1
Have meaning ,signify,1
