CLUE,ANS,POS,FOUND IN
Purse worn with kilt ,sporran,3,Sporran satchel
Malice ,spite,5,Spiteful intentions
Girl's name -- big German WWI gun ,bertha,1,"Big Bertha (a nickname for the famous siege gun, a type of mortar used in World War I, though not specifically German)"
Letters denoting holder of university doctorate ,phd,1,"However, in a broader context outside of Oxford, PhD is widely recognized as the standard title for someone holding a doctorate from any university."
Very wicked,devilish,8,Devilishly cunning
Near the kidneys,adrenal,1,Adrenal glands
Ugly and offensive sight ,eyesore,11,Eyesore (can be offensive if contextually relevant)
Indication,sign,1,Signal or indication
Exercise by repeated practice -- bore ,drill,4,Tiresome drill
Wrong ,incorrect,1,Incorrect: misguided
Nonchalantly unconcerned ,blase,20,Blase (American spelling)
Praise insincerely ,flatter,1,Flattery
Seat ,chair,3,Vacant chair
