CLUE,ANS,POS
Supporter ,ally,17
Knight's title,sir,1
Projectile from bow ,arrow,1
Alcohol for the trifle ,sherry,7
"Grant, confer ",award,1
Enduring ,perennial,20
"Concurred, assented ",agreed,1
Lasting ,durable,15
Agricultural complex ,ranch,3
Column,pillar,1
Goddess of retribution ,nemesis,1
One who weeps easily without good cause ,crybaby,4
Exoneration ,acquittal,1
Physician (informal) ,medic,8
Tropical fruit ,mango,1
Book by Defoe,moll flanders,2
Area with frozen subsoil ,tundra,2
Wrap; pupa's protection ,cocoon,1
Grossly overweight ,obese,1
Ancient vehicle ,chariot,1
"Burning, corrosive ",caustic,3
Region of NE France bordering on English channel ,normandy,1
"The ""single currency""",euro,1
Thieving intruder ,burglar,1
Future prospect ,outlook,11
"Prediction, of weather perhaps ",forecast,1
Novel by Louisa May Alcott ,little women,1
Public speaker ,orator,1
