CLUE,ANS,POS,FOUND IN
Royal mansion ,palace,7,Majestic palace
Petty quarrel ,squabble,6,Frivolous squabble
Conduct trade ,transact,12,Participating in market transactions
More advanced in years ,older,4,Older adult
An informal toilet ,loo,1,Portable loo
Throw -- bitumen ,pitch,6,Bound together with pitchy substance
Fibre got from goats ,mohair,5,Mohair (from the Angora goat)
Properties that have money value ,assets,1,"Assets: Tangible or intangible items owned by individuals or entities, which hold monetary worth such as real estate, stocks, bonds, jewelry, etc."
It holds a ship in place ,anchor,1,Anchored vessel
Deep ravines ,gorges,5,Abandoned gorges
Grasp - eggs - car pedal,clutch,4,Clutching egg in hand while driving
Stellar system ,galaxy,15,"Spiral galaxy (a flat, disk-shaped collection of stars, gas, dust, and other material that are bound together by gravity with a central bulge at the center)"
German tank ,panzer,1,Panzerkampfwagen
Interrogate ,question,1,Inquire: Ask a question to gather more information or clarify doubts.
Attention ,ear,14,Attentive ear
