CLUE,ANS,POS
Fragrant flower ,lily,4
Brave guy ,hero,2
Spoof ,hoax,27
Self-government in local matters ,home rule,2
Scale for shoe fasteners ,laces,1
Something provoking a response ,stimulus,4
Immature form of insect ,larva,1
Strange ,queer,4
Feral ,wild,1
Boy attendants ,pages,1
Sweetheart ,darling,2
Police weapon ,taser,5
"- - Flynn, film star ",errol,1
Brawl ,fracas,20
Walk as if about to fall,stagger,9
Baby swan ,cygnet,1
Set of clothes,outfit,2
Surprise greatly or daze ,stun,3
Culinary herb ,coriander,12
