CLUE,ANS,POS,FOUND IN
Prisoner held as surety ,hostage,2,Collateral hostage
Leading Brexiteer's given name ,boris,1,"Boris (Boris Johnson, prominent Brexit supporter)"
"Choke, strangle",throttle,18,"Throttle back (to reduce severely, metaphorically linked to choking)"
Rich soil ,loam,2,Loamy
From Castro's island ,cuban,7,Salsa rhythms (associated with Cuban culture)
Irritating jumper? ,flea,7,Annoying insect (like a flea that jumps but not typically referred to with this phrase)
"(Of weight) inclusive of passengers, cargo, fuel ",all-up,5,All-up mass
Fully developed ,mature,1,Matured
Armed soldier (hist.) ,musketeer,8,Musketeer (French soldier of the 17th century)
Expression of mild surprise (mainly US) ,gee,2,Gee whiz
Light midday meal,tiffin,3,Tiffin (Indian term for lunch or snack)
Pull out - quotation ,extract,1,Extract a line or passage from
Appear amused ,smile,5,Puzzlement with a smile
"Excited, stimulated ",aroused,17,Aroused (in the sense of stimulation)
Surprise police visit ,raid,10,Surprise raid
A group of seven ,septet,7,Septet (musical ensemble typically consisting of seven performers)
James Bond likes his martini this way ,shaken,1,"Shaken, not stirred"
Ancient Greek author of moral tales ,aesop,1,"Aesop (best known for ""Aesop's Fables"")"
From Antarctica or the Arctic ,polar,1,Polar bear
Farm tool and star formation ,plough,1,"Ploughshare – a farm tool used for cutting furrows in the soil; also known as a plough share, it is reminiscent of ""plow"" which can sound like ""ploon,"" evoking images of celestial formations or stars (""stars"")."
Patron saint who said 'Shoo!' to serpents ,patrick,1,"The actual phrase ""sio"" means ""away"" in Irish, but Saint Patrick's association with this concept and his role as an evangelist might lead to the playful clue about shooing serpents."
Insurance payment,premium,2,Premium refund
Tropical water-lily ,lotus,5,Giant lotus
"Eg, the Tate ",gallery,18,Acquisition (how new works are added to a gallery like The Tate)
Intended ,meant,4,Meant-to-be
