CLUE,ANS,POS
Weighing instrument ,scales,3
Pronged implement ,fork,2
Lookalike ,double,2
Voice between contralto and soprano ,mezzo,3
Dog's lead ,leash,2
Leaf vegetable,spinach,2
Large cat ,lion,1
Engrave ,etch,2
In due course,later,2
High mountain pass ,col,1
Military colour ,khaki,1
Jump suddenly ,leap,1
Winding sheet ,shroud,4
Devout,pious,1
Blackberry plant ,bramble,1
Liquorice-flavoured liqueur,sambuca,6
Tropical flowering tree ,jacaranda,16
Deceptive trick ,hoax,3
Breaks with the teeth ,bites,1
Bird of prey ,falcon,3
"... vera, a soothing plant ",aloe,1
Hairy,hirsute,4
Saves ,rescues,1
