CLUE,ANS,POS
At a great distance ,afar,7
"Intermission, during a play say ",interval,9
Young people ,youths,3
Protein (catalyst) ,enzyme,1
Homeric legendary island of King Odysseus ,ithaca,1
Of the immediate past ,recent,1
Alias ,pseudonym,1
Upper-body armour piece ,cuirass,3
Instruction for cooking ,recipe,1
Moving forward ,progressing,2
Slow a vehicle ,brake,2
Deficient,lacking,2
"Very old English cop, or spud scraper ",peeler,3
Flat-topped height ,plateau,1
"Manifest, show ",evince,6
Enquire,ask,1
Medicine for constipation ,laxative,1
Small dark-purple plum ,damson,1
"Detect, be aware of ",sense,5
Heinous deed ,atrocity,1
Loft ,attic,1
A bag for schoolbooks ,satchel,2
Bunches ,clusters,1
Too tolerant or generous ,indulgent,2
Exhibit ,showcase,1
Artificial fibre ,nylon,5
